7953,martineflinois,journaldunet
7954,martinferrer101,intel
7955,martingaedt,bigdatatweetbot
7956,martingeddes,chaireanmt
7957,martingeldish,bigdatatweetbot
7958,martingicheru,bigdatatweetbot
7959,martinglenn9,chaireanmt
7960,martinhilalok,kenneth_sc
7961,martinlauquin,pole_id4car
7962,martinrabbia,-1
7963,martinselmayr,sureshkito
7964,martinsfp,-1
7965,martinyeza,-1
7966,martlnaaranelo,kenneth_sc
7967,martlnemeromero,craigbrownphd
7968,martsky,hiveit_uk
7969,marty_walsh,smartcityexpo
7970,maru_123,worldbankafrica
7971,maruespinosaok,mas_scaglione
7972,marusolutions,dcchamber
7973,marvichcovas,cspalmamallorca
7974,maryamkachwala,narendramodi
7975,maryannbaldwin,attbusiness
7976,marygrove,sureshkito
7977,marylou09669206,jeaninedeal
7978,marylouifai,marylouifai
7979,marymaryregan,smartcitydoctor
7980,marymmobilier,bearlytech
7981,maryscottnabers,makepeaceglobal
7982,marysecollado,mines_telecom
7983,mas_scaglione,mas_scaglione
7984,masabi,smartcityexpo
7985,masabi_com,kenneth_sc
7986,masdarinst,sdzukunft
7987,masehmalong,worldbankafrica
7988,mashable,-1
7989,masquesig,alvaroanguix
7990,massey_bat0r,amitenterprise
7991,massiyess,bearlytech
7992,masstransitmag,sureshkito
7993,mastelcri,bearlytech
7994,mastercard,msftcitynext
7995,mastercardap,-1
7996,mastercardnews,msftcitynext
7997,masterkeyrd,wef
7998,masterofdisrupt,-1
7999,mastersemui,fabbriflav2
8000,mataonline,narendramodi
8001,mateggi,correos
8002,mateo_vita,intel
8003,mateocornado,-1
8004,mathiaspicker,ispeakanalytics
8005,mathiassteck,gazzema
8006,mathieucaps,alvaroanguix
8007,mathieudejeu,bearlytech
8008,matrogiveaway,akwyz
8009,matsumossyi,ws_idn
8010,matt_dua,journaldunet
8011,matt_t_schmidt,tpl_org
8012,mattbuckley,emcuki
8013,mattcheminal,bearlytech
8014,mattdance,nytimesbooks
8015,mattdpalm,nytimesbooks
8016,matteobarontini,michelevianello
8017,matteocolle,michelevianello
8018,matteoscire,reichental
8019,matteoseghezzi,smartcityexpo
8020,mattfey7,mattfey7
8021,matthamblen,bobbycaudill
8022,matthdel,journaldunet
8023,matthewbuckland,ktn_creative
8024,matthewjenkin17,makepeaceglobal
8025,matthiasbardon,msftcitynext
8026,matthieubrient,bodobalazs
8027,matthieucasaux,erdf
8028,matthieusoule,reichental
8029,mattijskvm,-1
8030,mattkollmorgen,glanceclock
8031,mattkummer,-1
8032,mattpictonams,attbusiness
8033,mattsyre,erdf
8034,matttes90,bigdatatweetbot
8035,mattwj44,reichental
8036,mattyglesias,jedkolko
8037,mattyphillips_,footyaccums
8038,maudpx,bearlytech
8039,maulikpatel_mb,byadavbjp
8040,maureenkris1,maureenkris1
8041,mauricelechat75,-1
8042,mauricevold,nytimesbooks
8043,mauricioandino7,acalidoniohn
8044,mauriciomacri,zanoni
8045,maurimes,borrellidavid
8046,maurizioi,fabbriflav2
8047,mauriziopierant,wef
8048,mavenres,-1
8049,maveris,h_u_i_r
8050,mavhugs,gazzema
8051,mawalle,wef
8052,maxclot,erdf
8053,maxime_ghys,bearlytech
8054,maximeboennec,bearlytech
8055,maya_dan,bearlytech
8056,maya_z00,hardwarecon
8057,mayawiley,-1
8058,maybeegreen,bearlytech
8059,mayday_tw,journaldunet
8060,mayescobar,bigdatatweetbot
8061,maynarddesign,ktn_creative
8062,maynekevin,saskiakluit
8063,mayoclinic,-1
8064,mayor1012003,fndraising
8065,mayorbhopal,narendramodi
8066,mayorkipholden,sureshkito
8067,mayorlondon,bigdatatweetbot
8068,mayoroflondon,digicatapult
8069,mayorsrb,sureshkito
8070,mayraaaibertoo_,amitenterprise
8071,maytequimera,msftcitynext
8072,maytree_canada,gazzema
8073,mayu5432,qabritish
8074,mayur_jha,amadumoole
8075,mayur_sh,dhcmumbai
8076,mayurshah797,skull_baba
8077,mazcavada,-1
8078,mazlan_abbas,sureshkito
8079,mazzicase,cittadimodena
8080,mazzy0108,avaya
8081,mbeirne93,samcharrington
8082,mbermejoivan,hdscorp
8083,mbfelboulle,bearlytech
8084,mbriol,h_u_i_r
8085,mbrmajlis,gazzema
8086,mbsachidanand,skull_baba
8087,mc_gov_pl,smartcityexpo
8088,mc_of_a,-1
8089,mcags,dhcmumbai
8090,mcarmen_mubar,correos
8091,mcarter2013,glanceclock
8092,mcauliffeniall,akwyz
8093,mcconahaqm,oceaanfietser
8094,mcdonaldcurri,intel
8095,mcelasari,treallbright
8096,mcetr,wef
8097,mcgillurbanlab,mcgillurbanlab
8098,mcgm_bmc,-1
8099,mcgrathnoel,smartcityexpo
8100,mchjung,bearlytech
8101,mchlaerc,intel
8102,mcholtus,bearlytech
8103,mchristinegard,bearlytech
8104,mcilwaindesi,oceaanfietser
8105,mcityzen1,-1
8106,mckinsey,sureshkito
8107,mckinsey_mgi,sureshkito
8108,mclaren_erc,msftcitynext
8109,mclight0112,msftcitynext
8110,mcm_greg,wef
8111,mcmillancharlie,footyaccums
8112,mcmombiela,scepuebla
8113,mcmorrowreports,bearlytech
8114,mcoineonline,bearlytech
8115,mconcepcionp,intel_la
8116,mcs4biz,sureshkito
8117,mcsgroupbelfast,-1
8118,mcuban,thinkbigkc
8119,mdaubros,-1
8120,mdchamber,-1
8121,mdecotmd,bearlytech
8122,mdenisledru,-1
8123,mdepiere,journaldunet
8124,mdgwd,fndraising
8125,mdi_agathists,pwc_in
8126,mdpwaterloo,-1
8127,mdrechsler,bearlytech
8128,mdserrat,tysentidocomun
8129,mdunc100,-1
8130,me1_shan,indianexpress
8131,me27228077,slone
8132,me2deedee,atariq7
8133,medef,bearlytech
8134,medef93et94,bearlytech
8135,mediacam13,villedaubagne
8136,medialabprado,bobbycaudill
8137,medialudeandre,gazzema
8138,medianama,pankajdoval
8139,mediaplanetuk,-1
8140,mediapost,thinkbigkc
8141,mediatico_fr,bearlytech
8142,medicalactivist,maidros78
8143,medicinehatcity,-1
8144,medilinkuk,bigdatatweetbot
8145,medinsoft,bearlytech
8146,meditatingmuse,-1
8147,medium,makepeaceglobal
8148,medlaservicesap,craigbrownphd
8149,medleyinc,hdscorp
8150,medmuselieve,osfa_11
8151,medpoprock,bearlytech
8152,meeddubai,c40cities
8153,meelectricity,triwu
8154,meenaambwani,indianexpress
8155,meengyal,nxtoli
8156,meerakaulfounda,meerakaulfounda
8157,meeramohanty,smartcityexpo
8158,meersman_eu,sigfox
8159,meesjeddi,-1
8160,meet_in_hamburg,-1
8161,meet_murtaza,narendramodi
8162,meetiboy,makepeaceglobal
8163,meetinghouseny,-1
8164,meetmarketing,dhcmumbai
8165,meetoftheminds,michelevianello
8166,meetphone,bearlytech
8167,meetup,-1
8168,meetuttam,narendramodi
8169,mefma,smartcityexpo
8170,megacitiesdocs,dhcmumbai
8171,megadatamama,gazzema
8172,megancole76,amitenterprise
8173,meganpaul88,michelevianello
8174,meganromer,meganromer
8175,meggplans,sureshkito
8176,meghak_idc,ieeesmartcities
8177,meghankaravidas,h_u_i_r
8178,megnws,zanoni
8179,mehatab7867,sureshkito
8180,mehekf,skull_baba
8181,mehra_bhumika,cint_security
8182,mehra_y,dhcmumbai
8183,mehta9997,narendramodi
8184,meikelo,wef
8185,melaniebierman,fndraising
8186,melaniematau,bearlytech
8187,melbconvo,-1
8188,melbournedean,sureshkito
8189,melenberg,wef
8190,melihgezer,wef
8191,melindagates,sureshkito
8192,melissa6revs,bigdatatweetbot
8193,melissadersimi,icsg_2016
8194,melissaroyle,-1
8195,melkanarek,-1
8196,mellifluousrock,otvnews
8197,mellmacedo2,bernadet232
8198,melly_frederika,dhcmumbai
8199,melodie_renac,bearlytech
8200,melrenkwitz,iambientecities
8201,melvinjferraro,acalidoniohn
8202,memeburn,ieeesmartcities
8203,memetpancaroglu,evrekaco
8204,menahd,journaldunet
8205,menelaolemanine,borrellidavid
8206,menewswire,chaireanmt
8207,mengalfx,msftcitynext
8208,menon_manoj,bigdatatweetbot
8209,menrodriguez,intel_la
8210,menteseva,attbusiness
8211,mentorangulo,wef
8212,mepignatelli,michelevianello
8213,meraeventsindia,evanderburg
8214,mercadopuebla,scepuebla
8215,mercatic,bearlytech
8216,mercato_s,-1
8217,mercier_mike,budnikbruce
8218,merciertherese,bearlytech
8219,meridianes,bearlytech
8220,merissahhhhh,journaldunet
8221,meriyisus,wef
8222,merlinmaine,bigdatatweetbot
8223,merransmith,sureshkito
8224,mertrak,iambientecities
8225,mesarroc,iambientecities
8226,mesiasguevara,h_u_i_r
8227,mesteveh,cinking
8228,mesufally,wef
8229,metapolisfr,bearlytech
8230,metering,-1
8231,metratech,-1
8232,metro_tv,-1
8233,metrobelgique,gazzema
8234,metrobustw,duriejames
8235,metrodequito,-1
8236,metropolenca,bearlytech
8237,metropolerennes,-1
8238,metropolitansol,ieeesmartcities
8239,metrowestrail,duriejames
8240,mets,sureshkito
8241,mettyraboldip7,oceaanfietser
8242,metzgr,-1
8243,mexcatbarcelona,scepuebla
8244,mexiconoavanza,scepuebla
8245,mexicoprioridad,scepuebla
8246,meyniercoralie,bearlytech
8247,mezgravis,michelevianello
8248,mfacchinetti,iambientecities
8249,mgbchile,gazzema
8250,mgchinchilla,iambientecities
8251,mgherkar,skull_baba
8252,mgmalacrida,wef
8253,mhacheb,wef
8254,mhalliday,bearlytech
8255,mhannoteaux,bearlytech
8256,mhatamoto,bigdatatweetbot
8257,mhdg1945,-1
8258,mhegazy79,-1
8259,mhendr1cks,mcgillurbanlab
8260,mhovet,h_u_i_r
8261,mhsteger,-1
8262,mhutchinsoney,reichental
8263,mi_abaga,peraisakop
8264,miah_moynul,-1
8265,miccferr,msftcitynext
8266,michabuddeberg,-1
8267,michael__goode,hdscorp
8268,michael_eporter,-1
8269,michael_lobeck,-1
8270,michael_mooney,exagolo
8271,michael_vii,intel_la
8272,michaelbeam,reichental
8273,michaelbryanc,fndraising
8274,michaelcajansen,kenneth_sc
8275,michaeleckers,michelevianello
8276,michaelgraaf,ktn_creative
8277,michaelhams,hdscorp
8278,michaelmione,michelevianello
8279,michaelundp,sureshkito
8280,michaelyn_p,onemoderncouple
8281,michalboni,karimlesina
8282,michel38382912,saskiakluit
8283,michelebrual,bearlytech
8284,michelefatibene,chaireanmt
8285,michelemalfatti,-1
8286,michelemercuri,fabbriflav2
8287,micheleromanow,nytimesbooks
8288,micheleserafin1,borrellidavid
8289,michelesolari70,-1
8290,michelevianello,michelevianello
8291,michelgueit,scepuebla
8292,michelledigimel,-1
8293,michellelincol6,malcolmjf
8294,michellelowml,wef
8295,michentr,-1
8296,micheseco,fndraising
8297,micheymathers,reworkyulia
8298,michielviersel,exagolo
8299,michonbostongrp,dcchamber
8300,miciudadreci,ieeesmartcities
8301,mickaellamorel,erdf
8302,micmej231997,ireneberns
8303,micr,-1
8304,microservicese,evanderburg
8305,microsoft,sureshkito
8306,microsoft_green,-1
8307,microsoftasia,h_u_i_r
8308,microsoftideas,-1
8309,microsoftny,msftcitynext
8310,microsoftperu,h_u_i_r
8311,microtech_pak,hkdworldger
8312,microtech_sl,intel_la
8313,middlebrdj,oceaanfietser
8314,midence_sara,acalidoniohn
8315,midtownrotary,-1
8316,mighty4mike,-1
8317,mightythingsco,bigdatatweetbot
8318,miguel_nasr,makepeaceglobal
8319,miguel_rolando,bearlytech
8320,migueldlacamara,-1
8321,migueleriksson,-1
8322,miguelitomiau,alvaroanguix
8323,miguellarrinaga,glanceclock
8324,migueroyo,h_u_i_r
8325,migulzc,intel_la
8326,mijarosoft,betanews
8327,mijmklop,hdscorp
8328,mikamarkus,gazzema
8329,mike_cato,bigdatatweetbot
8330,mike_murgolo,bearlytech
8331,mike_peake,ireneberns
8332,mikebonin,maureenkris1
8333,mikebroomhead,msftcitynext
8334,mikedowson640,craigbrownphd
8335,mikefinger,chronbriansmith
8336,mikejones369,c40cities
8337,mikejulietbravo,hdscorp
8338,mikel_uriguen,ethic_
8339,mikelejillbrack,nytimesbooks
8340,mikequindazzi,mikequindazzi
8341,mikerdot,exagolo
8342,mikeschudel,h_u_i_r
8343,mikesimap,wef
8344,mikesno1girl,mikesno1girl
8345,mikewingert2434,-1
8346,mikeybbq,sureshkito
8347,mikeystephens81,-1
8348,mikirockero,programaminerva
8349,mikkoannala,-1
8350,milacityclub,gicavallo
8351,milasaintanne,bearlytech
8352,miles_wilma,jeaninedeal
8353,milesboard,iambientecities
8354,milindshah2006,skull_baba
8355,milkamilka,-1
8356,millaferraaz,millaferraaz
8357,millenaire3,bearlytech
8358,millennialbrnch,nytimesbooks
8359,miller1wilson,bernadet232
8360,milovichmcc,oceaanfietser
8361,miltonkeynes_mk,h_u_i_r
8362,miltonsoares,ireneberns
8363,mimilleframboiz,bearlytech
8364,mimitto,bearlytech
8365,mina_andreeva,sureshkito
8366,minakimes,sureshkito
8367,minamazin8,-1
8368,minambienteit,legambientepvda
8369,mindcomcustcare,bigdatatweetbot
8370,mindcommerce,glanceclock
8371,minderer_riese,-1
8372,mindhiveorg,-1
8373,mindustriagob,h_u_i_r
8374,mindwraps,journaldunet
8375,minebapt,bearlytech
8376,minefthompson,ieeesmartcities
8377,minellipierre,bearlytech
8378,mines_telecom,mines_telecom
8379,minidada2,narendramodi
8380,minotauresse,nytimesbooks
8381,minusoni,narendramodi
8382,miovision,-1
8383,mipaula,sdzukunft
8384,miquelag72,ituser_es
8385,miquelclariana1,-1
8386,miqueldarnes,attbusiness
8387,miquelramon,ieeesmartcities
8388,miquelyafari,akwyz
8389,mira_nyc,makepeaceglobal
8390,miramleo,aguasdetelde
8391,miravnaik20,-1
8392,mireia_ferri,gazzema
8393,mirekvoice07,msftcitynext
8394,miriamatuya,worldbankafrica
8395,miriammenicucci,bigdatatweetbot
8396,mirjamhart,bigdatatweetbot
8397,miruniques,gazzema
8398,mirzahasan791,skull_baba
8399,misamolalo,iupalencia
8400,miskelayla,-1
8401,mismatica,redartica
8402,misrael,chaireanmt
8403,missbermejo,iambientecities
8404,missbrimo,-1
8405,missiemmcmahon,wef
8406,missyscheng,hdscorp
8407,misternova,thinkbigkc
8408,mistersalesman,mistersalesman
8409,mitchellreardon,exagolo
8410,mitchturck,-1
8411,mitcities,gazzema
8412,mitelone,journaldunet
8413,miteva,sureshkito
8414,mithileshpandey,-1
8415,mitie_tsm,jasontowse
8416,miursocial,valenti96586740
8417,miz_gulch,realdonaldtrump
8418,mj_clopton,evanderburg
8419,mj_palin,dhcmumbai
8420,mjadoul,johannwimmer
8421,mjandison,-1
8422,mjcantarino,attbusiness
8423,mjcivitelli,chaireanmt
8424,mjelli322,-1
8425,mjmc2202,michelevianello
8426,mjoaogehl,hdscorp
8427,mjoehlerich,wef
8428,mjrichardson_to,reichental
8429,mjrodrigueseu,sureshkito
8430,mjsalvatierra,faitelandalucia
8431,mkarsopolis,intel
8432,mkbiztech,reworkyulia
8433,mkd976,bigdatatweetbot
8434,mkenyonfiber,-1
8435,mkmlakumar,skull_baba
8436,mkredwaysplus,reworkyulia
8437,mkrigsman,reichental
8438,mksmartproject,reworkyulia
8439,mktgmanagement,iambientecities
8440,mkusumawijaya,mkusumawijaya
8441,mlanglois45,eskeliasfr
8442,mlantier_alten,bearlytech
8443,mlehnhausen,fabbriflav2
8444,mlgahora,osfa_11
8445,mljamrisko,sureshkito
8446,mlmattou,bearlytech
8447,mlmouelle,qabritish
8448,mlong42947,slone
8449,mmagnani71,michelevianello
8450,mmanningiei,dandoctoroff
8451,mmbapat,skull_baba
8452,mmdnd,ireservos
8453,mmefrance87,rguezcheca
8454,mmgyglobal,-1
8455,mmonteroz,-1
8456,mmrichland,-1
8457,mmurphybobbil,neustar
8458,mmyllym,chaireanmt
8459,mnadalanm,sureshkito
8460,mnakthar,skull_baba
8461,mndprd99,-1
8462,mno_jl,akwyz
8463,mnomics_,skull_baba
8464,mo8tlf_47,kenneth_sc
8465,moananddrone,gazzema
8466,moba_ise,smartcityexpo
8467,mobacommunity,gazzema
8468,mobaltduk,smartcityexpo
8469,mobileworldlive,hdscorp
8470,mobileye,-1
8471,mobili6t,bearlytech
8472,mobilitdurable,bearlytech
8473,mobiliteit_biz,nytimesbooks
8474,mobilitycooper,fabbriflav2
8475,mobilitylabteam,intel
8476,mobilityugr,guirado_
8477,mobilitywise,evanderburg
8478,mobiloitte,wef
8479,mobitechgreen,ieeesmartcities
8480,mobiuseagle,-1
8481,mobiwallet_eu,h_u_i_r
8482,moc_alliancebd,journaldunet
8483,moca_goi,-1
8484,mod2929,smartcityexpo
8485,modellingworld,-1
8486,modi_kaka_,skull_baba
8487,moebious,h_u_i_r
8488,moedas,sureshkito
8489,moeebiusproject,gazzema
8490,mofasad,nadiaazlan
8491,moghenilesh,byadavbjp
8492,moh_boi,atariq7
8493,mohamad_3343,kenneth_sc
8494,mohamedadaar,bearlytech
8495,mohammadmoawadh,ieeesmartcities
8496,mohanbelani,-1
8497,mohancraja,chopsyturvey
8498,mohaniya88,skull_baba
8499,mohitnarayan93,skull_baba
8500,mohitra01608031,narendramodi
8501,mohlhausenftc,sureshkito
8502,mohneeshm,bobbycaudill
8503,moin_tp,skull_baba
8504,moisomedrano,darott
8505,molinatapia1,mikequindazzi
8506,molitiernomargh,molitiernomargh
8507,mollieowen0,amitenterprise
8508,momentodg,chaireanmt
8509,mommydhiny,ws_idn
8510,monafinding,intel
8511,monbrun,-1
8512,moncef_sediri,-1
8513,moncheduque,tutouhiaalcalde
8514,mondemilitaire,bearlytech
8515,mondo_reale,mondo_reale
8516,mondoarcmag,michelevianello
8517,moneydrome,-1
8518,mongkolroek,ktn_creative
8519,monicagortin,-1
8520,monicaicalzada1,iupalencia
8521,monicaskennedy,attbusiness
8522,moniquecalisti,akwyz
8523,monitoracp,scepuebla
8524,monk_razr,iasura_
8525,monsalvenrique,bigdatatweetbot
8526,monsieursmith_,bearlytech
8527,monstreza,ws_idn
8528,montalverne,-1
8529,montecristono3,-1
8530,montgomerycomd,-1
8531,monticellisonia,bigdatatweetbot
8532,montreuil,ireservos
8533,moolahmitch,-1
8534,mooney_angela,digicatapult
8535,mordant_indian,-1
8536,mordirections,thinkbigkc
8537,more2oakridge,bigdatatweetbot
8538,morellaaranda,intel
8539,morenomulas,-1
8540,morganesgnrd,bearlytech
8541,morganhalgand,-1
8542,morgenstadt,-1
8543,morgonsolenn,journaldunet
8544,motionloft,thinkbigkc
8545,motionstream,dandoctoroff
8546,motorheadd5,sureshkito
8547,motsdiesecoach,bearlytech
8548,motsetpages,bearlytech
8549,mottinelli,prov_bs
8550,mouchel,-1
8551,moud_india,dhcmumbai
8552,mouhak65,smartcityexpo
8553,moulinrouge_us,skull_baba
8554,mounirzok,thinkbigkc
8555,mourapierre,-1
8556,movementstrat,hiveit_uk
8557,movimientoepico,smartcitycomics
8558,moviuscorp,makepeaceglobal
8559,movynewejap,-1
8560,moytorres02,acalidoniohn
8561,mpbinnovation,msftcitynext
8562,mpd_malaga,osfa_11
8563,mpedigree,bearlytech
8564,mperklin,reichental
8565,mpetricone,-1
8566,mpetyx,oceaanfietser
8567,mpeyrelo,journaldunet
8568,mpgreenways,nytimesbooks
8569,mpia_gir,wef
8570,mpjnoordermeer,cnuguk
8571,mpkotabelud,nadiaazlan
8572,mpondfield,h_u_i_r
8573,mprenovacion,zanoni
8574,mprez10,-1
8575,mprokop1,bobbycaudill
8576,mpume24,-1
8577,mpvadodara,-1
8578,mpyllan,bigdatatweetbot
8579,mr_timdavies,sureshkito
8580,mr_warehouse,fabbriflav2
8581,mrachits,fndraising
8582,mrartst,wef
8583,mraxsfngi,evgenymorozov
8584,mrbasabose,bearlytech
8585,mrbayleafatwork,-1
8586,mrc_slc,nytimesbooks
8587,mrc_ssd,gazzema
8588,mrcasva,andrecaro88
8589,mrclementliu,-1
8590,mrduranch,alvaroanguix
8591,mregsai,iambientecities
8592,mregueiraces,osfa_11
8593,mrenzokim,-1
8594,mrgrandval,bearlytech
8595,mridudixit4,-1
8596,mrikelme,-1
8597,mrityunjoykjha,-1
8598,mrkv_,bearlytech
8599,mrmicahg,sureshkito
8600,mrpgln,fabbriflav2
8601,mrsabesan,fndraising
8602,mrsgoodkat,mrsgoodkat
8603,mrsimpson26,craigbrownphd
8604,mrsumz8,bigdatatweetbot
8605,mrtbarutcu,evrekaco
8606,msadvanalytics,msftcitynext
8607,mscandysparkies,craigbrownphd
8608,mschangeewb,makepeaceglobal
8609,mschechy,msftcitynext
8610,msftcitynext,msftcitynext
8611,mshivaanand,stepscentre
8612,msinikari,fabbriflav2
8613,msjonesn,fndraising
8614,msonnema,gazzema
8615,mspradar,-1
8616,msuenglish,-1
8617,msufinalfouru,-1
8618,msutherlandshaw,freebalance
8619,mt_aho,wef
8620,mta,dhcmumbai
8621,mtlvi,journaldunet
8622,mtnza,construcreview
8623,mtppoetrydc,-1
8624,mtuohy,wcdgt
8625,muazzqi,intel
8626,much_mind,peraisakop
8627,mudia_tm,hdscorp
8628,mudmo,h_u_i_r
8629,mugungaomar,rwandayouthict
8630,muguztx,webdpw
8631,muhammad_yusup1,intel
8632,muhammedalyuruk,smartcityexpo
8633,muiayamsingh,-1
8634,mujeressvc,governova
8635,mukarulizam,buchanapn
8636,mukoctavius,samcharrington
8637,mukulagarwal66,vedantam_sa
8638,mullerserpico,bearlytech
8639,mundhrapm,skull_baba
8640,mundmundy,sureshkito
8641,mundoactivoo,intel_la
8642,munerah_ainjran,craigbrownphd
8643,muniafj,-1
8644,municipioags,scepuebla
8645,municipiocuenca,iambientecities
8646,munlrahshamimi,amitenterprise
8647,munnishpuri,dhcmumbai
8648,munozdormoy,erdf
8649,murakamiwood,glanceclock
8650,muratderker,tayfunbayazit
8651,murciaban,akwyz
8652,murieleroy,journaldunet
8653,murielwatkins,msftcitynext
8654,murillo9991,acalidoniohn
8655,murray,-1
8656,murredda,-1
8657,museogiroscopio,scepuebla
8658,musickjunkie_,-1
8659,mustafa_misri,intel
8660,mustmunich,mustmunich
8661,mutahir,emcuki
8662,mutenyo_p,harrietgenerosa
8663,mutya_sh,ws_idn
8664,muzzafarjan,jeelanireports
8665,mvenkaiahnaidu,narendramodi
8666,mventuresin,mventuresin
8667,mvyas90,glanceclock
8668,mwashburn02703,-1
8669,mwbloem,wef
8670,mwc16,bigdatatweetbot
8671,mwc_barcelona,dandoctoroff
8672,mwc_ca,dhcmumbai
8673,mweltonhds,hdscorp
8674,mwieriks,waterdutchman
8675,mwifrc,h_u_i_r
8676,mxnews,cityofasheville
8677,mxo_miguel,-1
8678,my_little_books,nytimesbooks
8679,my_rajasthan,-1
8680,my_zuum,-1
8681,myaffairwith,attbusiness
8682,myanc_,c40cities
8683,mybeautystartup,fabbriflav2
8684,myblocktyler,-1
8685,mycasinog,h_u_i_r
8686,mycitym,thinkbigkc
8687,mycopropriete,journaldunet
8688,mydigipassdevs,-1
8689,myfairobserver,ktn_creative
8690,mygovindia,-1
8691,myindia2050,skull_baba
8692,myintel,myintel
8693,mymedhealthcare,bigdatatweetbot
8694,myneedmysolutio,bearlytech
8695,mynergy,narendramodi
8696,mypmnamo272,exagolo
8697,myrimex,bearlytech
8698,myrosavchenko,dandoctoroff
8699,myskypoint,-1
8700,mysniltze,michelevianello
8701,mysolarinvest,bearlytech
8702,myspi,makepeaceglobal
8703,myster_brun_s,bearlytech
8704,mysweetings,lah9891
8705,mytaxi,-1
8706,myth_busterz,skull_baba
8707,mythbusterz_,skull_baba
8708,mythel16,intel
8709,mzeto,151advisors
8710,mzhzk,narendramodi
8711,n0ufbr_,amitenterprise
8712,n0wh3r3m4n,akwyz
8713,n1rajkumar,-1
8714,n_hiranandani,narendramodi
8715,n_iacono,reichental
8716,n_rolland,bearlytech
8717,n_sya_fika,nadiaazlan
8718,n_vernus_prost,bobbycaudill
8719,n_vishal123,skull_baba
8720,n_voa8,reworkyulia
8721,na9oorafc,-1
8722,naaroyya,-1
8723,nabeelaq,smartcityexpo
8724,nabil_el_hilali,tghorfi
8725,nachikethass,amadumoole
8726,nachoctv,iambientecities
8727,nachomontoto,faitelandalucia
8728,nacx_cg,scepuebla
8729,nadavwilf,digicatapult
8730,naderafzalan,-1
8731,nadiaazlan,nadiaazlan
8732,nadineescudero,bearlytech
8733,nadirbouchama,journaldunet
8734,nadjaritter1,akwyz
8735,nadkhula,-1
8736,naeemabdulsalam,atariq7
8737,nagabhushanb,-1
8738,nagan44,evanderburg
8739,nagapyhaqew,sagientfuturist
8740,nagarap,wef
8741,nagarik_news,-1
8742,nagsenk,skull_baba
8743,nagshettyd,-1
8744,nahbabynah,-1
8745,nahedo5,intel_la
8746,nahya17,thebigdome
8747,naijadecides,smartcitycomics
8748,naimabiri,bearlytech
8749,naip_patents,msftcitynext
8750,naishadhvyas,skull_baba
8751,naisunev,oceaanfietser
8752,najeebashraf,narendramodi
8753,nakunta,wef
8754,nameeta_jain,alokch
8755,namenode5,ogilvydo
8756,namicommunicate,maureenkris1
8757,namita1305,bobbycaudill
8758,namonamo235,narendramodi
8759,namosenabrigade,dev_fadnavis
8760,nanci_knight,teamsixthirty
8761,nancylichtle,-1
8762,nancytownhouse,wef
8763,nandi_pradip,michelevianello
8764,nanoleganense,leganesactivo
8765,nanophysicist,qblockchain
8766,nanteslive,vincentnoirbuss
8767,nantesmetropole,bearlytech
8768,nanwarner,smartcityexpo
8769,nany3164,bearlytech
8770,naohisashoji,fndraising
8771,naomiep,thinkbigkc
8772,naomis_nantes,-1
8773,narasingm,maidros78
8774,narayansahu1985,narendramodi
8775,narendra_rajput,dhcmumbai
8776,narendramcdi,-1
8777,narendramo,narendramodi
8778,narendramodi,narendramodi
8779,nareshgoud9515,evanderburg
8780,nareshrajput311,skull_baba
8781,nargunduandhra,sureshkito
8782,nasa,sureshkito
8783,nasagiss,sureshkito
8784,naseerganai,jeelanireports
8785,nashawnftcamatt,-1
8786,nashikcorp,-1
8787,nashiknews,-1
8788,nashiktoday,-1
8789,nasifadel,gazzema
8790,nasrulhoda73,skull_baba
8791,nasscom,michelevianello
8792,nasscomevents,bigdatatweetbot
8793,nassimakara,tech_mahindra
8794,nastasia_benzid,bearlytech
8795,nastel,bigdatatweetbot
8796,nastrethemust,-1
8797,nastycsa,-1
8798,natacharena,osfa_11
8799,natali_zamay,asiarheyeva
8800,nataliehorny,-1
8801,natalyyanethy,hdscorp
8802,natasha_d_g,bigdatatweetbot
8803,natashabertaud,sureshkito
8804,natashafatah,-1
8805,natekev,bigdatatweetbot
8806,natfucksaround,-1
8807,natgeo,sureshkito
8808,natgeotraveller,-1
8809,nath_debapriya,_subhashchandra
8810,nathalie_gendre,bearlytech
8811,nathaliecrutzen,msftcitynext
8812,nathaliedettori,-1
8813,nathaliehosay,msftcitynext
8814,nathaliesuchaud,bearlytech
8815,nathanhillp1,-1
8816,nathlemaitre,bearlytech
8817,natigyxaqax,bobbycaudill
8818,nationalpost,sureshkito
8819,nations_choice,byadavbjp
8820,natmitch1,-1
8821,natparinaud,journaldunet
8822,natpositive,-1
8823,natth0rpe_,craigbrownphd
8824,natthulaal,-1
8825,natyduarteb,andrecaro88
8826,naughtyturk,-1
8827,navajoarizona,-1
8828,naveendadhich26,skull_baba
8829,naveenrprabhu,-1
8830,naveenydv8,byadavbjp
8831,navelpluis,msftcitynext
8832,navigantenergy,gazzema
8833,navigantrsrch,-1
8834,navitwitt,scepuebla
8835,navneet1305,narendramodi
8836,navneetanand,dhcmumbai
8837,navsarjngujarat,intel
8838,navyatechnology,bearlytech
8839,nayami_rescue,hdscorp
8840,nayanchandra,narendramodi
8841,nayanikap,ettelecom
8842,nayanpa89818633,narendramodi
8843,nazirulfariq,-1
8844,nbc12,-1
8845,nboekel,saskiakluit
8846,nbpanda1,-1
8847,ncachetgaujard,dhcmumbai
